,underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,implied_underlying_price_1545,active_underlying_price_1545,implied_volatility_1545,delta_1545,gamma_1545,theta_1545,vega_1545,rho_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code,dte_days,buckets,T,D,F,mid,spread,Ctilde,iv,vega,k,w_base
608,SPY,2023-08-25,SPY,2023-09-22,370.0,C,0.0,0.0,0.0,0.0,0,44,71.44,3,72.61,440.78,440.8,0.0,440.79,0.2946,0.9903,0.0008,-0.0061,0.0334,0.2046,44,70.69,1,71.85,440.04,440.07,0.0,1,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,72.025,1.1700000000000017,71.49852013039485,0.3171002984476546,5.989175802945131,-0.1759965998234961,26.20368675475444
610,SPY,2023-08-25,SPY,2023-09-22,375.0,C,0.0,0.0,0.0,0.0,0,22,66.47,8,67.64,440.78,440.8,0.0,440.79,0.2825,0.9878,0.001,-0.0098,0.0382,0.2068,88,65.72,1,66.89,440.04,440.07,0.0,0,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,67.055,1.1700000000000017,66.56484925156025,0.3061530559388764,7.146373098444943,-0.16257357949135542,37.307800761324735
612,SPY,2023-08-25,SPY,2023-09-22,380.0,C,0.0,0.0,0.0,0.0,0,44,61.51,4,62.68,440.78,440.8,0.0,440.79,0.2668,0.9858,0.0012,-0.0121,0.0463,0.209,88,60.76,1,61.93,440.04,440.07,0.0,7,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,62.095,1.1700000000000017,61.64110527590236,0.29446169436269765,8.457013679396075,-0.14932835274133477,52.247118396882264
614,SPY,2023-08-25,SPY,2023-09-22,385.0,C,0.0,0.0,0.0,0.0,0,44,56.56,1,57.72,440.78,440.8,0.0,440.79,0.2542,0.9821,0.0015,-0.0165,0.0554,0.2117,11,55.81,1,56.98,440.04,440.07,0.0,0,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,57.14,1.1599999999999966,56.72232475183286,0.28142330046221664,9.874120208790444,-0.13625627117398198,72.45708226638259
616,SPY,2023-08-25,SPY,2023-09-22,390.0,C,0.0,0.0,0.0,0.0,0,22,51.61,3,52.78,440.78,440.8,0.0,440.79,0.241,0.9776,0.002,-0.021,0.0665,0.2134,3,50.87,1,52.04,440.04,440.07,0.0,2,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,52.195,1.1700000000000017,51.81347113094007,0.26761326103748007,11.467858958249355,-0.12335286633807409,96.07114404726393
618,SPY,2023-08-25,SPY,2023-09-22,394.0,C,47.75,48.12,47.75,48.12,4,33,47.67,11,48.84,440.78,440.8,0.0,440.79,0.2309,0.9728,0.0024,-0.0254,0.0807,0.2156,11,46.93,1,48.1,440.04,440.07,48.0275,0,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,48.255,1.1700000000000017,47.90227127930862,0.2566252335336031,12.96722886217835,-0.1131486961638325,122.8351408898464
620,SPY,2023-08-25,SPY,2023-09-22,395.0,C,0.0,0.0,0.0,0.0,0,66,46.69,2,47.85,440.78,440.8,0.0,440.79,0.2283,0.9715,0.0025,-0.0265,0.0828,0.2158,88,45.94,2,47.11,440.04,440.07,0.0,0,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,47.269999999999996,1.1600000000000037,46.92447131640075,0.25368863862226076,13.351739763348572,-0.11061384056064445,132.48287359407124
622,SPY,2023-08-25,SPY,2023-09-22,396.0,C,0.0,0.0,0.0,0.0,0,11,45.7,2,46.87,440.78,440.8,0.0,440.79,0.2261,0.9697,0.0027,-0.028,0.0853,0.216,88,44.96,2,46.13,440.04,440.07,0.0,0,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,46.285,1.1699999999999946,45.94667135349289,0.25068114136731834,13.740781789215642,-0.10808539420728577,137.92759454952295
624,SPY,2023-08-25,SPY,2023-09-22,397.0,C,0.0,0.0,0.0,0.0,0,33,44.72,8,45.89,440.78,440.8,0.0,440.79,0.2239,0.968,0.0028,-0.0295,0.0877,0.2161,88,43.98,2,45.15,440.04,440.07,0.0,0,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,45.305,1.1700000000000017,44.97383484217339,0.24795533906690148,14.18207194864982,-0.1055633247745759,146.92904138847214
626,SPY,2023-08-25,SPY,2023-09-22,398.0,C,0.0,0.0,0.0,0.0,0,33,43.74,6,44.91,440.78,440.8,0.0,440.79,0.2216,0.9661,0.003,-0.031,0.0915,0.2163,88,43.0,2,44.17,440.04,440.07,0.0,0,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,44.325,1.1699999999999946,44.000998330853896,0.24514217647656691,14.627464869898127,-0.1030476001773286,156.302672598514
628,SPY,2023-08-25,SPY,2023-09-22,399.0,C,0.0,0.0,0.0,0.0,0,33,42.76,4,43.93,440.78,440.8,0.0,440.79,0.2192,0.9643,0.0032,-0.0325,0.0975,0.2164,88,42.02,2,43.19,440.04,440.07,0.0,0,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,43.345,1.1700000000000017,43.02816181953439,0.2422446521072534,15.077389094536068,-0.10053818857190285,166.06593754696067
630,SPY,2023-08-25,SPY,2023-09-22,400.0,C,0.0,0.0,0.0,0.0,0,33,41.78,7,42.95,440.78,440.8,0.0,440.79,0.2168,0.9624,0.0033,-0.0339,0.1035,0.2165,44,41.05,1,42.21,440.04,440.07,0.0,92,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,42.365,1.1700000000000017,42.0553253082149,0.23926543264474037,15.532278992517183,-0.09803505835378432,176.2376292653882
632,SPY,2023-08-25,SPY,2023-09-22,401.0,C,0.0,0.0,0.0,0.0,0,55,40.81,1,41.97,440.78,440.8,0.0,440.79,0.2142,0.9604,0.0035,-0.0354,0.1097,0.2167,88,40.07,1,41.24,440.04,440.07,0.0,1,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,41.39,1.1599999999999966,41.08745224848376,0.23651681081033618,16.037278901177878,-0.09553817815519712,191.1372730039883
634,SPY,2023-08-25,SPY,2023-09-22,402.0,C,0.0,0.0,0.0,0.0,0,33,39.83,11,41.0,440.78,440.8,0.0,440.79,0.2125,0.9577,0.0037,-0.0375,0.1158,0.2179,88,39.1,1,40.27,440.04,440.07,0.0,8,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,40.415,1.1700000000000017,40.119579188752624,0.23367262743475806,16.54684201309991,-0.09304751684274525,200.01313507669474
636,SPY,2023-08-25,SPY,2023-09-22,403.0,C,0.0,0.0,0.0,0.0,0,55,38.86,11,40.03,440.78,440.8,0.0,440.79,0.2099,0.9553,0.004,-0.0391,0.119,0.2179,88,38.13,1,39.32,440.04,440.07,0.0,8,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,39.445,1.1700000000000017,39.15666958060985,0.23102655425297094,17.10459774865927,-0.09056304351508332,213.72435104349398
638,SPY,2023-08-25,SPY,2023-09-22,404.0,C,0.0,0.0,0.0,0.0,0,66,37.89,2,39.05,440.78,440.8,0.0,440.79,0.2077,0.9525,0.0042,-0.041,0.1227,0.2178,88,37.16,2,38.33,440.04,440.07,0.0,5,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,38.47,1.1599999999999966,38.18879652087872,0.22799165846303,17.62421768700877,-0.08808472750061623,230.83609473771892
640,SPY,2023-08-25,SPY,2023-09-22,405.0,C,0.0,0.0,0.0,0.0,0,22,36.92,1,38.08,440.78,440.8,0.0,440.79,0.2055,0.9497,0.0044,-0.0428,0.1263,0.2177,88,36.19,2,37.36,440.04,440.07,0.0,14,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,37.5,1.1599999999999966,37.22588691273595,0.22514302691367322,18.191656654397903,-0.08561253835522716,245.93963423863067
642,SPY,2023-08-25,SPY,2023-09-22,406.0,C,0.0,0.0,0.0,0.0,0,11,35.95,11,37.12,440.78,440.8,0.0,440.79,0.2027,0.9471,0.0047,-0.0443,0.1311,0.2176,44,35.23,3,36.41,440.04,440.07,0.0,3,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,36.535,1.1699999999999946,36.26794075618154,0.22245766035599887,18.80513790301617,-0.08314644586003365,258.3338531313162
644,SPY,2023-08-25,SPY,2023-09-22,407.0,C,0.0,0.0,0.0,0.0,0,1,34.98,1,36.15,440.78,440.8,0.0,440.79,0.201,0.9434,0.005,-0.0468,0.1415,0.2174,88,34.26,4,35.47,440.04,440.07,0.0,11,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,35.565,1.1700000000000017,35.30503114803877,0.21940209908802594,19.383187756433387,-0.0806864200191713,274.4597615612156
646,SPY,2023-08-25,SPY,2023-09-22,408.0,C,0.0,0.0,0.0,0.0,0,11,34.02,3,35.19,440.78,440.8,0.0,440.79,0.1988,0.94,0.0053,-0.049,0.151,0.2171,88,33.3,4,34.51,440.04,440.07,0.0,1,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,34.605000000000004,1.1699999999999946,34.35204844307274,0.21674750305474397,20.045918660004407,-0.07823243105760459,293.548728850549
648,SPY,2023-08-25,SPY,2023-09-22,409.0,C,0.0,0.0,0.0,0.0,0,44,33.06,2,34.23,440.78,440.8,0.0,440.79,0.197,0.9358,0.0056,-0.0516,0.1598,0.2184,88,32.35,2,33.52,440.04,440.07,0.0,3,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,33.644999999999996,1.1699999999999946,33.39906573810669,0.2139695261287817,20.712661608936784,-0.07578444941896455,313.40079693646555
650,SPY,2023-08-25,SPY,2023-09-22,410.0,C,31.78,31.78,31.78,31.78,8,66,32.11,1,33.27,440.78,440.8,0.0,440.79,0.1949,0.9316,0.006,-0.0539,0.1648,0.2179,25,31.4,1,32.56,440.04,440.07,31.78,58,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,32.69,1.1600000000000037,32.45104648472901,0.21130409944055326,21.42117815611303,-0.0733424457634128,341.01283709566815
652,SPY,2023-08-25,SPY,2023-09-22,411.0,C,0.0,0.0,0.0,0.0,0,33,31.15,2,32.32,440.78,440.8,0.0,440.79,0.1926,0.9273,0.0063,-0.0562,0.1698,0.2174,44,30.45,1,31.62,440.04,440.07,0.0,2,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,31.735,1.1700000000000017,31.503027231351343,0.20850816619539628,22.13346810084244,-0.07090639096553168,357.871583147789
654,SPY,2023-08-25,SPY,2023-09-22,412.0,C,30.31,30.31,30.31,30.31,1,33,30.2,4,31.37,440.78,440.8,0.0,440.79,0.1906,0.9226,0.0067,-0.0587,0.175,0.2169,7,29.5,1,30.67,440.04,440.07,30.31,2,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,30.785,1.1700000000000017,30.559971429562033,0.20580284810048416,22.88529035287099,-0.0684762561122399,382.59662103528996
656,SPY,2023-08-25,SPY,2023-09-22,413.0,C,0.0,0.0,0.0,0.0,0,11,29.25,2,30.42,440.78,440.8,0.0,440.79,0.1886,0.9174,0.0071,-0.0614,0.1872,0.2162,11,28.56,2,29.73,440.04,440.07,0.0,0,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,29.835,1.1700000000000017,29.616915627772723,0.20296093679879154,23.64073164787959,-0.06605201250073352,408.2724763292089
658,SPY,2023-08-25,SPY,2023-09-22,414.0,C,0.0,0.0,0.0,0.0,0,33,28.31,2,29.48,440.78,440.8,0.0,440.79,0.1866,0.9121,0.0075,-0.0641,0.2001,0.2156,1,27.65,88,28.83,440.04,440.07,0.0,11,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,28.895,1.1700000000000017,28.68378672916014,0.20039265910539422,24.46606144926874,-0.06363363163645189,437.2767644381563
660,SPY,2023-08-25,SPY,2023-09-22,415.0,C,0.0,0.0,0.0,0.0,0,11,27.37,2,28.54,440.78,440.8,0.0,440.79,0.1842,0.9067,0.008,-0.0665,0.2106,0.2167,1,26.74,1,27.88,440.04,440.07,0.0,12,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,27.955,1.1699999999999982,27.750657830547556,0.19766934861813548,25.292707484692187,-0.06122108523106798,467.32489729432837
662,SPY,2023-08-25,SPY,2023-09-22,416.0,C,0.0,0.0,0.0,0.0,0,11,26.44,2,27.61,440.78,440.8,0.0,440.79,0.1823,0.9003,0.0084,-0.0694,0.2173,0.2157,1,25.84,1,26.67,440.04,440.07,0.0,0,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,27.025,1.1699999999999982,26.827455835111707,0.19517537578430277,26.18217984706559,-0.058814345200502986,500.77181791517984
664,SPY,2023-08-25,SPY,2023-09-22,417.0,C,0.0,0.0,0.0,0.0,0,11,25.51,2,26.68,440.78,440.8,0.0,440.79,0.1803,0.8933,0.0089,-0.0723,0.2241,0.2146,1,24.94,1,25.98,440.04,440.07,0.0,1,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,26.095,1.1699999999999982,25.904253839675853,0.19251087914027948,27.07060260362012,-0.05641338366296482,535.3331326781553
666,SPY,2023-08-25,SPY,2023-09-22,418.0,C,0.0,0.0,0.0,0.0,0,44,24.59,45,25.76,440.78,440.8,0.0,440.79,0.1788,0.8858,0.0095,-0.0757,0.2331,0.2133,1,24.04,1,25.04,440.04,440.07,0.0,0,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,25.175,1.1700000000000017,24.990978747416733,0.19003581356288135,28.014421438360927,-0.05401817293700995,573.3127390796216
668,SPY,2023-08-25,SPY,2023-09-22,419.0,C,0.0,0.0,0.0,0.0,0,1,23.69,1,24.83,440.78,440.8,0.0,440.79,0.1773,0.8774,0.01,-0.0793,0.251,0.2119,1,23.16,1,24.1,440.04,440.07,0.0,1,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,24.259999999999998,1.139999999999997,24.082667106745973,0.18754857078942036,28.980980916906052,-0.05162868553962854,646.2736649015675
670,SPY,2023-08-25,SPY,2023-09-22,420.0,C,19.35,19.35,19.35,19.35,1,1,22.8,1,23.89,440.78,440.8,0.0,440.79,0.1752,0.8694,0.0106,-0.0823,0.2656,0.2127,1,22.27,1,23.18,440.04,440.07,19.35,58,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,23.345,1.0899999999999999,23.17435546607522,0.18487224415853945,29.942958606592608,-0.049244894184352274,754.6340965542619
672,SPY,2023-08-25,SPY,2023-09-22,421.0,C,19.62,20.33,19.62,20.33,2,1,22.19,1,22.96,440.78,440.8,0.0,440.79,0.1732,0.8606,0.0112,-0.0853,0.2734,0.211,1,21.39,1,22.26,440.04,440.07,19.975,4,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,22.575000000000003,0.7699999999999996,22.409983921467045,0.1866205059599009,31.559571469708906,-0.04686677177938484,1679.8896126693633
674,SPY,2023-08-25,SPY,2023-09-22,422.0,C,20.49,20.49,17.23,17.23,3,1,21.04,1,22.05,440.78,440.8,0.0,440.79,0.1711,0.8516,0.0118,-0.0881,0.2811,0.2093,1,20.52,1,21.35,440.04,440.07,19.4033,69,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,21.545,1.0100000000000016,21.387512894263896,0.1799046281114341,31.99159448798364,-0.04449429142575446,1003.2958708789159
676,SPY,2023-08-25,SPY,2023-09-22,423.0,C,0.0,0.0,0.0,0.0,0,1,20.17,1,21.14,440.78,440.8,0.0,440.79,0.1691,0.8421,0.0124,-0.091,0.2892,0.2075,1,19.65,1,20.45,440.04,440.07,0.0,6,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,20.655,0.9699999999999989,20.504018511534962,0.17741242507448635,33.044041486782206,-0.04212742641548829,1160.4938652143544
678,SPY,2023-08-25,SPY,2023-09-22,424.0,C,19.91,19.91,19.91,19.91,1,1,19.3,1,20.23,440.78,440.8,0.0,440.79,0.1673,0.8315,0.0131,-0.0942,0.3084,0.2055,1,18.79,1,19.55,440.04,440.07,19.91,20,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,19.765,0.9299999999999997,19.62052412880603,0.17470221138961323,34.084261731455385,-0.03976615022980849,1343.2037204050812
680,SPY,2023-08-25,SPY,2023-09-22,425.0,C,17.47,18.8,15.67,18.28,22,1,18.44,1,19.34,440.78,440.8,0.0,440.79,0.165,0.8205,0.0138,-0.0971,0.3242,0.2056,1,17.94,1,18.67,440.04,440.07,17.6373,119,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,18.89,0.8999999999999986,18.751920100842188,0.17220226283834572,35.1669393690805,-0.03741043653734943,1526.8069439365288
682,SPY,2023-08-25,SPY,2023-09-22,426.0,C,17.96,18.25,15.58,18.25,3,1,17.6,1,18.46,440.78,440.8,0.0,440.79,0.163,0.809,0.0145,-0.0998,0.3326,0.2032,1,17.27,1,17.8,440.04,440.07,17.2633,59,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,18.03,0.8599999999999994,17.898206427643444,0.16987806950701564,36.28054312084758,-0.03506025919239583,1779.7158046831835
684,SPY,2023-08-25,SPY,2023-09-22,427.0,C,0.0,0.0,0.0,0.0,0,250,16.77,250,17.59,440.78,440.8,0.0,440.79,0.161,0.7966,0.0153,-0.1026,0.341,0.2005,248,16.33,73,16.74,440.04,440.07,0.0,33,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,17.18,0.8200000000000003,17.05441965762143,0.16756484571816424,37.398557298488946,-0.032715592233141695,2080.0893634865556
686,SPY,2023-08-25,SPY,2023-09-22,428.0,C,0.0,0.0,0.0,0.0,0,450,16.07,650,16.65,440.78,440.8,0.0,440.79,0.1596,0.7825,0.016,-0.106,0.3543,0.1976,251,15.44,50,15.89,440.04,440.07,0.0,18,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,16.36,0.5799999999999983,16.240413597129603,0.16575978170774727,38.566200730326216,-0.03037640987996946,4421.378831069628
688,SPY,2023-08-25,SPY,2023-09-22,429.0,C,12.97,12.97,12.97,12.97,2,450,15.25,625,15.63,440.78,440.8,0.0,440.79,0.1552,0.7718,0.0169,-0.1063,0.3695,0.1955,234,14.68,48,15.06,440.04,440.07,12.97,23,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,15.440000000000001,0.3800000000000008,15.327138504870483,0.1611427893143061,39.4508500358599,-0.028042686533749275,10778.182607700144
690,SPY,2023-08-25,SPY,2023-09-22,430.0,C,13.89,14.84,11.0,14.14,69,450,14.42,650,14.81,440.78,440.8,0.0,440.79,0.1532,0.757,0.0178,-0.1087,0.3826,0.1944,251,13.85,252,14.32,440.04,440.07,12.6139,128,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,14.615,0.39000000000000057,14.50816899279029,0.15868339342276677,40.54688818828532,-0.025714396774158137,10809.00816405856
692,SPY,2023-08-25,SPY,2023-09-22,431.0,C,12.91,13.72,10.85,13.72,13,544,13.62,650,14.16,440.78,440.8,0.0,440.79,0.1533,0.7383,0.0184,-0.1132,0.3923,0.1901,251,13.08,41,13.61,440.04,440.07,12.43,39,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,13.89,0.5400000000000009,13.788468512477396,0.15831322534800704,41.78278343475298,-0.023391515358018457,5986.971850327372
694,SPY,2023-08-25,SPY,2023-09-22,432.0,C,12.1,13.4,9.85,12.65,35,548,12.82,641,13.19,440.78,440.8,0.0,440.79,0.149,0.7247,0.0194,-0.1131,0.3991,0.187,251,12.28,252,12.77,440.04,440.07,11.0666,33,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,13.004999999999999,0.3699999999999992,12.909937581336827,0.15382146876475283,42.67492742519162,-0.021074017217655932,13302.771590543314
696,SPY,2023-08-25,SPY,2023-09-22,433.0,C,11.56,11.56,9.86,11.06,6,79,12.08,450,12.43,440.78,440.8,0.0,440.79,0.1479,0.706,0.0202,-0.116,0.419,0.183,251,11.52,252,11.95,440.04,440.07,10.7417,37,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,12.254999999999999,0.34999999999999964,12.165419843082107,0.15217072837055554,43.72979037551368,-0.018761877459276394,15610.567888052025
698,SPY,2023-08-25,SPY,2023-09-22,434.0,C,8.77,11.65,8.77,10.9,11,58,11.38,57,11.58,440.78,440.8,0.0,440.79,0.1463,0.6871,0.021,-0.118,0.4297,0.1806,57,10.91,58,11.1,440.04,440.07,10.5973,116,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,11.48,0.1999999999999993,11.396084846885566,0.1495967497058219,44.67490446598667,-0.016455071361361377,49896.177226126245
700,SPY,2023-08-25,SPY,2023-09-22,435.0,C,10.0,10.56,7.58,10.17,123,75,10.68,112,10.83,440.78,440.8,0.0,440.79,0.1436,0.6684,0.0218,-0.1187,0.4365,0.176,59,10.17,49,10.31,440.04,440.07,9.2876,140,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,10.754999999999999,0.15000000000000036,10.67638436657267,0.1477686985310151,45.58745054659955,-0.014153574373082144,92365.13988171775
702,SPY,2023-08-25,SPY,2023-09-22,436.0,C,9.47,10.21,7.04,10.13,271,41,9.95,59,10.07,440.78,440.8,0.0,440.79,0.142,0.6476,0.0226,-0.1202,0.4427,0.1711,19,9.49,263,9.6,440.04,440.07,8.7258,397,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,10.01,0.120000000000001,9.936830079906315,0.14512596516989584,46.389532511174,-0.011857362112731916,149443.66156980788
704,SPY,2023-08-25,SPY,2023-09-22,437.0,C,8.54,9.49,6.79,8.74,427,64,9.22,305,9.35,440.78,440.8,0.0,440.79,0.14,0.6262,0.0234,-0.121,0.4595,0.1681,60,8.78,322,8.9,440.04,440.07,8.007,347,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,9.285,0.129999999999999,9.217129599593422,0.1425287474281566,47.10474877190936,-0.009566410366176082,131293.33472572366
706,SPY,2023-08-25,SPY,2023-09-22,437.5,C,8.05,8.94,6.58,8.66,186,40,8.89,361,9.0,440.78,440.8,0.0,440.79,0.1387,0.6154,0.0238,-0.1209,0.462,0.1653,74,8.44,199,8.55,440.04,440.07,7.8119,367,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,8.945,0.10999999999999943,8.879614891584616,0.14155266137415712,47.42897793229994,-0.008422899664097169,185909.74774401798
708,SPY,2023-08-25,SPY,2023-09-22,438.0,C,7.74,8.88,5.92,8.66,1866,64,8.52,61,8.65,440.78,440.8,0.0,440.79,0.1378,0.6041,0.0241,-0.1211,0.4644,0.1624,40,8.11,161,8.21,440.04,440.07,7.8179,709,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,8.585,0.13000000000000078,8.52224637722235,0.14005392454610816,47.71625584627084,-0.007280695085320102,134724.32378619816
710,SPY,2023-08-25,SPY,2023-09-22,439.0,C,7.3,8.35,5.5,7.62,483,50,7.89,35,7.93,440.78,440.8,0.0,440.79,0.1352,0.5811,0.0249,-0.1205,0.4681,0.1566,104,7.46,45,7.52,440.04,440.07,7.0544,1158,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,7.91,0.040000000000000036,7.8521804127931025,0.13767182537247286,48.203661967263365,-0.00500019238659488,1452245.6419088678
712,SPY,2023-08-25,SPY,2023-09-22,440.0,C,6.52,7.75,4.94,6.86,2199,37,7.25,91,7.29,440.78,440.8,0.0,440.79,0.1333,0.5567,0.0255,-0.1201,0.4761,0.1509,40,6.84,45,6.89,440.04,440.07,6.4683,1735,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,7.27,0.040000000000000036,7.216858609482409,0.13555928032195128,48.54748813487031,-0.002724878549459381,1473036.6276283555
714,SPY,2023-08-25,SPY,2023-09-22,441.0,C,6.11,6.94,4.42,6.2,1245,37,6.63,59,6.67,440.78,440.8,0.0,440.79,0.1313,0.5316,0.026,-0.1191,0.4793,0.1459,40,6.24,45,6.29,440.04,440.07,6.3665,891,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,6.65,0.040000000000000036,6.601390612525175,0.13338243567300487,48.727372337687235,-0.0004547300149202331,1483973.0093347519
716,SPY,2023-08-25,SPY,2023-09-22,442.0,C,5.42,6.23,3.93,5.75,382,37,6.04,59,6.08,440.78,440.8,0.0,440.79,0.1294,0.5057,0.0264,-0.1176,0.4792,0.1391,114,5.66,110,5.72,440.04,440.07,5.4913,825,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,6.0600000000000005,0.040000000000000036,6.01570332509813,0.13132249731265114,48.72615072343366,0.0018102766159317906,1483898.6027017315
718,SPY,2023-08-25,SPY,2023-09-22,442.5,C,5.46,5.85,3.77,5.5,222,59,5.75,36,5.78,440.78,440.8,0.0,440.79,0.1287,0.4923,0.0266,-0.1169,0.4786,0.1358,40,5.39,150,5.44,440.04,440.07,5.1873,1066,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,5.765000000000001,0.03000000000000025,5.722859681384607,0.13009997685341118,48.651972741298174,0.0029408589862180393,2630016.0573555348
720,SPY,2023-08-25,SPY,2023-09-22,443.0,C,4.94,5.59,3.51,5.09,656,59,5.47,36,5.5,440.78,440.8,0.0,440.79,0.1278,0.4788,0.0267,-0.1159,0.4795,0.1326,245,5.12,65,5.17,440.04,440.07,4.8497,1816,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,5.484999999999999,0.03000000000000025,5.444906392436177,0.1290510887153113,48.526332857827974,0.0040701645833694155,2616449.9784763064
722,SPY,2023-08-25,SPY,2023-09-22,444.0,C,4.44,5.1,3.12,4.67,281,105,4.94,36,4.97,440.78,440.8,0.0,440.79,0.1258,0.4517,0.0269,-0.1133,0.4774,0.1265,46,4.61,250,4.66,440.04,440.07,4.1331,1852,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,4.955,0.02999999999999936,4.91878052406951,0.12716079512816425,48.11512435328943,0.006324956970458423,2572294.6572584496
724,SPY,2023-08-25,SPY,2023-09-22,445.0,C,4.06,4.75,2.75,4.14,1208,82,4.44,199,4.47,440.78,440.8,0.0,440.79,0.1242,0.4241,0.027,-0.1104,0.4722,0.1191,71,4.13,260,4.18,440.04,440.07,3.6973,3533,,28,1M,0.07671232876712329,1.007363507225674,441.20058153834646,4.455,0.02999999999999936,4.422435365233031,0.12533031210289336,47.48160429450949,0.008574676704473995,2505003.0515338643
